,name,year,movie_rated,run_length,genres,release_date,rating,num_raters,num_reviews,review_url,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Fantasy,History,Horror,Music,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,pos,neg,neutral,pos_neg_ratio
54,A Nightmare on Elm Street,1984,R,1h 31min,Horror; ,16 November 1984 (USA),7.5,198628,784,https://www.imdb.com/title/tt0087800/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7971576227390181,0.18087855297157623,0.021963824289405683,4.4071428571428575
55,The Purge,2013,R,1h 25min,Horror; Thriller; ,7 June 2013 (USA),5.7,197141,736,https://www.imdb.com/title/tt2184339/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.30978260869565216,0.6725543478260869,0.017663043478260868,0.46060606060606063
56,The Descent,2005,R,1h 39min,Adventure; Horror; Thriller; ,4 August 2006 (USA),7.2,195614,1226,https://www.imdb.com/title/tt0435625/reviews/_ajax?ref_=undefined&paginationKey=,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5126737530662305,0.47097301717089124,0.016353229762878167,1.0885416666666667
57,Blade II,2002,R,1h 57min,Action; Fantasy; Horror; ,22 March 2002 (USA),6.7,195387,574,https://www.imdb.com/title/tt0187738/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.5828970331588132,0.39790575916230364,0.019197207678883072,1.4649122807017543
58,Hansel & Gretel: Witch Hunters,2013,R,1h 28min,Action; Fantasy; Horror; ,25 January 2013 (USA),6.1,191273,345,https://www.imdb.com/title/tt1428538/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.336231884057971,0.6550724637681159,0.008695652173913044,0.5132743362831859
59,Gremlins,1984,PG,1h 46min,Comedy; Fantasy; Horror; ,8 June 1984 (USA),7.3,190570,318,https://www.imdb.com/title/tt0087363/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.6815286624203821,0.31210191082802546,0.006369426751592357,2.183673469387755
60,The Babadook,2014,Not Rated,1h 34min,Drama; Horror; ,28 November 2014 (USA),6.8,188571,847,https://www.imdb.com/title/tt2321549/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.6028368794326241,0.37943262411347517,0.01773049645390071,1.588785046728972
61,Orphan,2009,R,2h 3min,Horror; Mystery; Thriller; ,24 July 2009 (USA),6.9,186072,489,https://www.imdb.com/title/tt1148204/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.5828220858895705,0.3946830265848671,0.022494887525562373,1.4766839378238341
62,The Witch,2015,R,1h 32min,Drama; Horror; Mystery; ,19 February 2016 (USA),6.9,185878,982,https://www.imdb.com/title/tt4263482/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.43540183112919634,0.5534079348931842,0.011190233977619531,0.7867647058823529
63,Bram Stoker's Dracula,1992,R,2h 8min,Horror; ,13 November 1992 (USA),7.4,185695,744,https://www.imdb.com/title/tt0103874/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5940460081190798,0.39242219215155616,0.013531799729364006,1.513793103448276
64,Rosemary's Baby,1968,R,2h 17min,Drama; Horror; ,17 October 1968 (France),8.0,185587,557,https://www.imdb.com/title/tt0063522/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.6361974405850092,0.3473491773308958,0.016453382084095063,1.831578947368421
65,Drag Me to Hell,2009,PG-13,1h 39min,Horror; Thriller; ,29 May 2009 (USA),6.5,184255,782,https://www.imdb.com/title/tt1127180/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.32864450127877237,0.6534526854219949,0.017902813299232736,0.50293542074364
66,It Chapter Two,2019,R,2h 49min,Drama; Fantasy; Horror; ,6 September 2019 (USA),6.6,183539,2182,https://www.imdb.com/title/tt7349950/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.423923006416132,0.5637030247479377,0.01237396883593034,0.7520325203252033
67,Resident Evil: Apocalypse,2004,R,1h 34min,Action; Horror; Sci-Fi; ,10 September 2004 (USA),6.2,182625,695,https://www.imdb.com/title/tt0318627/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.29784172661870506,0.6892086330935252,0.012949640287769784,0.4321503131524008
68,Mother!,2017,R,2h 1min,Drama; Horror; Mystery; ,15 September 2017 (USA),6.6,182167,2074,https://www.imdb.com/title/tt5109784/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.3076181292189007,0.6817743490838959,0.010607521697203472,0.4512022630834512
69,Alien vs. Predator,2004,PG-13,1h 41min,Action; Adventure; Horror; ,13 August 2004 (USA),5.6,180961,1345,https://www.imdb.com/title/tt0370263/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3117559523809524,0.6741071428571429,0.014136904761904762,0.4624724061810154
70,The Evil Dead,1981,NC-17,1h 25min,Horror; ,15 April 1983 (USA),7.5,180957,833,https://www.imdb.com/title/tt0083907/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6884848484848485,0.3018181818181818,0.009696969696969697,2.281124497991968
71,Resident Evil: Extinction,2007,R,1h 34min,Action; Horror; Sci-Fi; ,21 September 2007 (USA),6.3,180099,383,https://www.imdb.com/title/tt0432021/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.3133159268929504,0.6762402088772846,0.010443864229765013,0.46332046332046334
72,Grindhouse,2007,R,3h 11min,Action; Horror; Thriller; ,6 April 2007 (USA),7.5,175669,534,https://www.imdb.com/title/tt0462322/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5103189493433395,0.474671669793621,0.0150093808630394,1.075098814229249
73,Saw III,2006,R,1h 48min,Horror; Mystery; Thriller; ,27 October 2006 (USA),6.2,174387,646,https://www.imdb.com/title/tt0489270/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.29102167182662536,0.6919504643962848,0.017027863777089782,0.42058165548098436
74,The Woman in Black,2012,PG-13,1h 35min,Drama; Fantasy; Horror; ,3 February 2012 (USA),6.4,171207,568,https://www.imdb.com/title/tt1596365/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.6091549295774648,0.3714788732394366,0.01936619718309859,1.6398104265402844
75,Pi,1998,R,1h 24min,Drama; Horror; Mystery; ,10 July 1998 (USA),7.4,166806,610,https://www.imdb.com/title/tt0138704/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.5024875621890548,0.48756218905472637,0.009950248756218905,1.030612244897959
76,Hostel,2005,R,1h 34min,Horror; ,6 January 2006 (USA),5.9,165882,1566,https://www.imdb.com/title/tt0450278/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2828863346104725,0.7030651340996169,0.0140485312899106,0.40236148955495005
77,Mama,2013,PG-13,1h 40min,Horror; Thriller; ,18 January 2013 (USA),6.2,165839,365,https://www.imdb.com/title/tt2023587/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.6054794520547945,0.3726027397260274,0.021917808219178082,1.625
78,The Birds,1963,PG-13,1h 59min,Drama; Horror; Mystery; ,29 March 1963 (USA),7.7,165748,545,https://www.imdb.com/title/tt0056869/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.4245810055865922,0.5567970204841713,0.0186219739292365,0.7625418060200669
79,Midsommar,2019,R,2h 28min,Drama; Horror; Mystery; ,3 July 2019 (USA),7.1,165346,2580,https://www.imdb.com/title/tt8772262/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.4003875968992248,0.5895348837209302,0.010077519379844961,0.6791584483892176
80,Carrie,1976,R,1h 38min,Horror; ,16 November 1976 (USA),7.4,162668,545,https://www.imdb.com/title/tt0074285/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5730129390018485,0.4195933456561922,0.0073937153419593345,1.3656387665198237
81,Tucker and Dale vs Evil,2010,R,1h 29min,Comedy; Horror; ,9 December 2010 (Kazakhstan),7.5,161404,294,https://www.imdb.com/title/tt1465522/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5944055944055944,0.3881118881118881,0.017482517482517484,1.5315315315315314
82,30 Days of Night,2007,R,1h 53min,Action; Horror; Thriller; ,19 October 2007 (USA),6.6,161126,579,https://www.imdb.com/title/tt0389722/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.3747841105354059,0.614853195164076,0.010362694300518135,0.6095505617977528
83,Resident Evil: Afterlife,2010,R,1h 36min,Action; Adventure; Horror; ,10 September 2010 (USA),5.8,159189,430,https://www.imdb.com/title/tt1220634/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.313953488372093,0.6837209302325581,0.002325581395348837,0.45918367346938777
84,Army of Darkness,1992,R,1h 21min,Comedy; Horror; ,19 February 1993 (USA),7.5,158954,658,https://www.imdb.com/title/tt0106308/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7127496159754224,0.26574500768049153,0.021505376344086023,2.6820809248554913
85,The Hills Have Eyes,2006,R,1h 47min,Horror; Thriller; ,10 March 2006 (USA),6.4,155206,889,https://www.imdb.com/title/tt0454841/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.39032620922384703,0.5973003374578177,0.012373453318335208,0.6534839924670434
86,The Fly,1986,R,1h 36min,Drama; Horror; Sci-Fi; ,15 August 1986 (USA),7.6,154294,339,https://www.imdb.com/title/tt0091064/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.6867469879518072,0.30120481927710846,0.012048192771084338,2.28
87,Event Horizon,1997,R,1h 36min,Horror; Sci-Fi; Thriller; ,15 August 1997 (USA),6.7,153203,953,https://www.imdb.com/title/tt0119081/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.5874867444326617,0.3987274655355249,0.013785790031813362,1.4734042553191489
88,Evil Dead,2013,R,1h 31min,Fantasy; Horror; Thriller; ,5 April 2013 (USA),6.5,153169,899,https://www.imdb.com/title/tt1288558/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.3982202447163515,0.5873192436040044,0.014460511679644048,0.678030303030303
89,Scream 2,1997,R,2h,Horror; Mystery; ,12 December 1997 (USA),6.2,152554,522,https://www.imdb.com/title/tt0120082/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.4631782945736434,0.5058139534883721,0.031007751937984496,0.9157088122605364
90,Insidious: Chapter 2,2013,PG-13,1h 46min,Horror; Mystery; Thriller; ,13 September 2013 (USA),6.6,150300,313,https://www.imdb.com/title/tt2226417/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.6006389776357828,0.3801916932907348,0.019169329073482427,1.5798319327731092
91,Final Destination 2,2003,R,1h 30min,Horror; Thriller; ,31 January 2003 (USA),6.2,148408,495,https://www.imdb.com/title/tt0309593/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.45656565656565656,0.5333333333333333,0.010101010101010102,0.8560606060606061
92,What We Do in the Shadows,2014,R,1h 26min,Comedy; Horror; ,13 February 2015 (USA),7.7,148076,338,https://www.imdb.com/title/tt3416742/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7379518072289156,0.2560240963855422,0.006024096385542169,2.8823529411764706
93,Abraham Lincoln: Vampire Hunter,2012,R,1h 45min,Action; Fantasy; Horror; ,22 June 2012 (USA),5.9,147007,394,https://www.imdb.com/title/tt1611224/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.44416243654822335,0.5355329949238579,0.02030456852791878,0.8293838862559242
94,Scary Movie 2,2001,R,1h 23min,Comedy; Horror; ,4 July 2001 (USA),5.3,146277,559,https://www.imdb.com/title/tt0257106/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3822463768115942,0.6014492753623188,0.016304347826086956,0.6355421686746988
95,From Hell,2001,R,2h 2min,Horror; Mystery; Thriller; ,19 October 2001 (USA),6.8,144083,553,https://www.imdb.com/title/tt0120681/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.5471014492753623,0.4365942028985507,0.016304347826086956,1.2531120331950207
96,The Orphanage,2007,R,1h 45min,Drama; Fantasy; Horror; ,11 January 2008 (USA),7.4,143875,339,https://www.imdb.com/title/tt0464141/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.8259587020648967,0.15634218289085547,0.017699115044247787,5.283018867924528
97,Train to Busan,2016,TV-MA,1h 58min,Action; Horror; Thriller; ,21 October 2016 (India),7.5,143773,668,https://www.imdb.com/title/tt5700672/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.6401273885350318,0.3503184713375796,0.009554140127388535,1.8272727272727274
98,Evil Dead II,1987,R,1h 24min,Comedy; Horror; ,13 March 1987 (USA),7.8,143769,594,https://www.imdb.com/title/tt0092991/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.660958904109589,0.3253424657534247,0.0136986301369863,2.031578947368421
99,Underworld Awakening,2012,R,1h 28min,Action; Fantasy; Horror; ,20 January 2012 (USA),6.4,143381,297,https://www.imdb.com/title/tt1496025/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.4006734006734007,0.5892255892255892,0.010101010101010102,0.68
4,A Star Is Born,2018,R,2h 16min,Drama; Music; Romance; ,5 October 2018 (USA),7.7,313113,2664,https://www.imdb.com/title/tt1517451/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.6855845629965948,0.3087400681044268,0.0056753688989784334,2.2205882352941178
5,Pitch Perfect,2012,PG-13,1h 52min,Comedy; Music; Romance; ,5 October 2012 (USA),7.2,269390,316,https://www.imdb.com/title/tt1981677/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.5923566878980892,0.4012738853503185,0.006369426751592357,1.4761904761904763
6,School of Rock,2003,PG-13,1h 49min,Comedy; Music; ,3 October 2003 (USA),7.1,260266,517,https://www.imdb.com/title/tt0332379/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.746615087040619,0.23984526112185686,0.013539651837524178,3.1129032258064515
7,8 Mile,2002,R,1h 50min,Drama; Music; ,8 November 2002 (USA),7.1,243272,611,https://www.imdb.com/title/tt0298203/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.4524590163934426,0.5393442622950819,0.00819672131147541,0.8389057750759878
8,Some Like It Hot,1959,Not Rated,2h 1min,Comedy; Music; Romance; ,19 March 1959 (USA),8.2,236252,415,https://www.imdb.com/title/tt0053291/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8452088452088452,0.14987714987714987,0.004914004914004914,5.639344262295082
10,Dirty Dancing,1987,PG-13,1h 40min,Drama; Music; Romance; ,21 August 1987 (USA),7.0,194794,462,https://www.imdb.com/title/tt0092890/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.8804347826086957,0.11304347826086956,0.006521739130434782,7.788461538461538
11,Get Him to the Greek,2010,R,1h 49min,Comedy; Music; ,4 June 2010 (USA),6.4,167212,220,https://www.imdb.com/title/tt1226229/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4090909090909091,0.5772727272727273,0.013636363636363636,0.7086614173228346
12,High Fidelity,2000,R,1h 53min,Comedy; Drama; Music; ,31 March 2000 (USA),7.5,164661,627,https://www.imdb.com/title/tt0146882/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.7358184764991896,0.2576985413290113,0.006482982171799027,2.8553459119496853
13,Wayne's World,1992,PG-13,1h 34min,Comedy; Music; ,14 February 1992 (USA),7.0,140324,199,https://www.imdb.com/title/tt0105793/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8367346938775511,0.15816326530612246,0.00510204081632653,5.290322580645161
14,Begin Again,2013,R,1h 44min,Comedy; Drama; Music; ,11 July 2014 (USA),7.4,138458,262,https://www.imdb.com/title/tt1980929/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.7946768060836502,0.20152091254752852,0.0038022813688212928,3.943396226415094
15,Pitch Perfect 2,2015,PG-13,1h 55min,Comedy; Music; ,15 May 2015 (USA),6.4,138421,221,https://www.imdb.com/title/tt2848292/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5067873303167421,0.4841628959276018,0.00904977375565611,1.0467289719626167
17,Inside Llewyn Davis,2013,R,1h 44min,Comedy; Drama; Music; ,10 January 2014 (USA),7.5,134564,381,https://www.imdb.com/title/tt2042568/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.7420212765957447,0.2526595744680851,0.005319148936170213,2.9368421052631577
18,The Wedding Singer,1998,PG-13,1h 37min,Comedy; Music; Romance; ,13 February 1998 (USA),6.8,131174,362,https://www.imdb.com/title/tt0120888/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.7591036414565826,0.226890756302521,0.014005602240896359,3.345679012345679
19,This Is Spinal Tap,1984,R,1h 22min,Comedy; Music; ,2 March 1984 (USA),7.9,125864,366,https://www.imdb.com/title/tt0088258/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7032967032967034,0.2802197802197802,0.016483516483516484,2.5098039215686274
20,Billy Elliot,2000,R,1h 50min,Drama; Music; ,10 November 2000 (USA),7.7,122980,469,https://www.imdb.com/title/tt0249462/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.8217391304347826,0.17391304347826086,0.004347826086956522,4.725
22,"Hail, Caesar!",2016,PG-13,1h 46min,Comedy; Drama; Music; ,5 February 2016 (USA),6.3,120378,445,https://www.imdb.com/title/tt0475290/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.5573033707865168,0.43820224719101125,0.0044943820224719105,1.2717948717948717
23,The Bodyguard,1992,R,2h 9min,Action; Drama; Music; ,25 November 1992 (USA),6.3,115475,158,https://www.imdb.com/title/tt0103855/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.6139240506329114,0.36075949367088606,0.02531645569620253,1.7017543859649122
24,If I Stay,2014,PG-13,1h 47min,Drama; Fantasy; Music; ,22 August 2014 (USA),6.7,113203,168,https://www.imdb.com/title/tt1355630/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.6547619047619048,0.3392857142857143,0.005952380952380952,1.9298245614035088
25,Once,2007,R,1h 26min,Drama; Music; Romance; ,15 June 2007 (USA),7.8,108624,365,https://www.imdb.com/title/tt0907657/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.7562326869806094,0.23822714681440443,0.00554016620498615,3.1744186046511627
26,Step Up,2006,PG-13,1h 44min,Crime; Drama; Music; ,11 August 2006 (USA),6.5,108504,285,https://www.imdb.com/title/tt0462590/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.7052631578947368,0.2807017543859649,0.014035087719298246,2.5125
27,Bill & Ted's Excellent Adventure,1989,PG,1h 30min,Adventure; Comedy; Music; ,17 February 1989 (USA),6.9,107579,228,https://www.imdb.com/title/tt0096928/reviews/_ajax?ref_=undefined&paginationKey=,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8061674008810573,0.19383259911894274,0.0,4.159090909090909
28,Pirate Radio,2009,R,1h 57min,Comedy; Drama; Music; ,13 November 2009 (USA),7.4,105802,241,https://www.imdb.com/title/tt1131729/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.6016597510373444,0.38589211618257263,0.012448132780082987,1.5591397849462365
29,Coyote Ugly,2000,PG-13,1h 40min,Comedy; Drama; Music; ,4 August 2000 (USA),5.7,104700,389,https://www.imdb.com/title/tt0200550/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.5248041775456919,0.46475195822454307,0.010443864229765013,1.1292134831460674
30,Green Room,2015,R,1h 35min,Horror; Music; Thriller; ,13 May 2016 (USA),7.0,102334,321,https://www.imdb.com/title/tt4062536/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.45794392523364486,0.5233644859813084,0.018691588785046728,0.875
31,August Rush,2007,PG,1h 54min,Drama; Music; ,21 November 2007 (USA),7.5,101979,397,https://www.imdb.com/title/tt0426931/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.7323232323232324,0.26515151515151514,0.0025252525252525255,2.761904761904762
32,Yesterday,2019,PG-13,1h 56min,Comedy; Fantasy; Music; ,28 June 2019 (USA),6.8,100978,934,https://www.imdb.com/title/tt8079248/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.6745182012847966,0.3169164882226981,0.008565310492505354,2.1283783783783785
33,Tenacious D in the Pick of Destiny,2006,R,1h 33min,Adventure; Comedy; Music; ,22 November 2006 (USA),6.8,99944,208,https://www.imdb.com/title/tt0365830/reviews/_ajax?ref_=undefined&paginationKey=,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7729468599033816,0.21256038647342995,0.014492753623188406,3.6363636363636362
34,Music and Lyrics,2007,PG-13,1h 44min,Comedy; Music; Romance; ,14 February 2007 (USA),6.5,94921,300,https://www.imdb.com/title/tt0758766/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.69,0.3,0.01,2.3
35,Nick and Norah's Infinite Playlist,2008,PG-13,1h 30min,Comedy; Drama; Music; ,3 October 2008 (USA),6.6,87186,157,https://www.imdb.com/title/tt0981227/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.6751592356687898,0.3248407643312102,0.0,2.0784313725490198
